curated_id,quellsystem,quell_id,match_methode,match_score,gueltig_von,gueltig_bis,bemerkung
PTR-00000033,VERA,10000014,PROBABILISTISCH,0.86,2022-09-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000036,VERA,10000015,MIGRATIONSLOG,1.0,2002-02-01,2025-11-15,in beiden Altsystemen
PTR-00000041,VERA,10000016,PROBABILISTISCH,0.91,2011-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000042,VERA,10000017,PROBABILISTISCH,0.84,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000043,VERA,10000018,PROBABILISTISCH,0.84,2017-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000044,VERA,10000019,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000045,VERA,10000020,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000046,VERA,10000021,PROBABILISTISCH,0.87,2025-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000054,VERA,10000022,MIGRATIONSLOG,1.0,2013-05-01,2025-11-15,in beiden Altsystemen
PTR-00000055,VERA,10000023,PROBABILISTISCH,0.84,2016-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000056,VERA,10000024,PROBABILISTISCH,0.88,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000057,VERA,10000025,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000060,VERA,10000026,PROBABILISTISCH,0.88,1996-02-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000069,VERA,10000027,MIGRATIONSLOG,1.0,2013-08-01,2025-11-15,in beiden Altsystemen
PTR-00000071,VERA,10000028,MIGRATIONSLOG,1.0,2007-01-01,2025-11-15,
PTR-00000073,VERA,10000029,MIGRATIONSLOG,1.0,2024-11-01,2025-11-15,
PTR-00000075,VERA,10000030,MIGRATIONSLOG,1.0,2019-11-01,2025-11-15,in beiden Altsystemen
PTR-00000079,VERA,10000031,MIGRATIONSLOG,1.0,2013-09-01,2025-11-15,in beiden Altsystemen
PTR-00000080,VERA,10000032,PROBABILISTISCH,0.84,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000081,VERA,10000033,PROBABILISTISCH,0.84,2025-08-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000083,VERA,10000034,PROBABILISTISCH,0.89,2001-06-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000085,VERA,10000035,PROBABILISTISCH,0.88,2015-06-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000086,VERA,10000036,MIGRATIONSLOG,1.0,2007-05-01,2025-11-15,
PTR-00000087,VERA,10000037,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000088,VERA,10000038,MIGRATIONSLOG,1.0,1999-10-01,2025-11-15,in beiden Altsystemen
PTR-00000089,VERA,10000039,PROBABILISTISCH,0.89,2013-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000090,VERA,10000040,PROBABILISTISCH,0.93,2022-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000094,VERA,10000041,MIGRATIONSLOG,1.0,2004-05-01,2025-11-15,in beiden Altsystemen
PTR-00000105,VERA,10000042,PROBABILISTISCH,0.93,2014-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000106,VERA,10000043,PROBABILISTISCH,0.92,2018-02-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000107,VERA,10000044,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000108,VERA,10000045,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000116,VERA,10000046,MIGRATIONSLOG,1.0,2001-05-01,2025-11-15,in beiden Altsystemen
PTR-00000117,VERA,10000047,MIGRATIONSLOG,1.0,2005-05-01,2025-11-15,in beiden Altsystemen
PTR-00000118,VERA,10000048,PROBABILISTISCH,0.9,2010-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000126,VERA,10000049,MIGRATIONSLOG,1.0,2012-09-01,2025-11-15,in beiden Altsystemen
PTR-00000127,VERA,10000050,PROBABILISTISCH,0.92,1988-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000128,VERA,10000051,MIGRATIONSLOG,1.0,2011-12-01,2025-11-15,in beiden Altsystemen
PTR-00000129,VERA,10000052,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000134,VERA,10000053,MIGRATIONSLOG,1.0,2006-12-01,2025-11-15,in beiden Altsystemen
PTR-00000138,VERA,10000054,MIGRATIONSLOG,1.0,2007-06-01,2025-11-15,in beiden Altsystemen
PTR-00000139,VERA,10000055,PROBABILISTISCH,0.82,2006-03-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000140,VERA,10000056,MIGRATIONSLOG,1.0,2013-09-01,2025-11-15,
PTR-00000141,VERA,10000057,MIGRATIONSLOG,1.0,2005-10-01,2025-11-15,
PTR-00000142,VERA,10000058,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000143,VERA,10000059,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000145,VERA,10000060,PROBABILISTISCH,0.84,1999-01-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000148,VERA,10000061,MIGRATIONSLOG,1.0,2011-06-01,2025-11-15,
PTR-00000149,VERA,10000062,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000158,VERA,10000063,MIGRATIONSLOG,1.0,2005-12-01,2025-11-15,in beiden Altsystemen
PTR-00000159,VERA,10000064,MIGRATIONSLOG,1.0,2011-08-01,2025-11-15,in beiden Altsystemen
PTR-00000160,VERA,10000065,MIGRATIONSLOG,1.0,2023-05-01,2025-11-15,in beiden Altsystemen
PTR-00000161,VERA,10000066,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000162,VERA,10000067,PROBABILISTISCH,0.87,2025-01-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000168,VERA,10000068,PROBABILISTISCH,0.93,2016-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000169,VERA,10000069,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000171,VERA,10000070,MIGRATIONSLOG,1.0,2009-12-01,2025-11-15,in beiden Altsystemen
PTR-00000173,VERA,10000071,MIGRATIONSLOG,1.0,2013-04-01,2025-11-15,in beiden Altsystemen
PTR-00000174,VERA,10000072,MIGRATIONSLOG,1.0,2007-10-01,2025-11-15,in beiden Altsystemen
PTR-00000175,VERA,10000073,MIGRATIONSLOG,1.0,2018-09-01,2025-11-15,in beiden Altsystemen
PTR-00000176,VERA,10000074,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000181,VERA,10000075,MIGRATIONSLOG,1.0,2014-03-01,2025-11-15,in beiden Altsystemen
PTR-00000182,VERA,10000076,PROBABILISTISCH,0.86,2015-01-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000183,VERA,10000077,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000184,VERA,10000078,MIGRATIONSLOG,1.0,2005-09-01,2025-11-15,in beiden Altsystemen
PTR-00000185,VERA,10000079,MIGRATIONSLOG,1.0,2021-12-01,2025-11-15,
PTR-00000186,VERA,10000080,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000194,VERA,10000081,MIGRATIONSLOG,1.0,2024-04-01,2025-11-15,in beiden Altsystemen
PTR-00000197,VERA,10000082,PROBABILISTISCH,0.93,2013-05-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000198,VERA,10000083,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000199,VERA,10000084,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000201,VERA,10000085,MIGRATIONSLOG,1.0,1999-05-01,2025-11-15,in beiden Altsystemen
PTR-00000202,VERA,10000086,PROBABILISTISCH,0.85,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000203,VERA,10000087,PROBABILISTISCH,0.87,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000209,VERA,10000088,MIGRATIONSLOG,1.0,1995-02-01,2025-11-15,
PTR-00000210,VERA,10000089,MIGRATIONSLOG,1.0,2020-10-01,2025-11-15,in beiden Altsystemen
PTR-00000211,VERA,10000090,PROBABILISTISCH,0.88,2025-08-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000212,VERA,10000091,MIGRATIONSLOG,1.0,2014-01-01,2025-11-15,in beiden Altsystemen
PTR-00000213,VERA,10000092,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000214,VERA,10000093,MIGRATIONSLOG,1.0,2011-07-01,2025-11-15,in beiden Altsystemen
PTR-00000215,VERA,10000094,MIGRATIONSLOG,1.0,2025-05-01,2025-11-15,in beiden Altsystemen
PTR-00000216,VERA,10000095,PROBABILISTISCH,0.89,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000217,VERA,10000096,MIGRATIONSLOG,1.0,2016-08-01,2025-11-15,in beiden Altsystemen
PTR-00000218,VERA,10000097,MIGRATIONSLOG,1.0,2025-02-01,2025-11-15,in beiden Altsystemen
PTR-00000219,VERA,10000098,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000224,VERA,10000099,MIGRATIONSLOG,1.0,2024-04-01,2025-11-15,
PTR-00000225,VERA,10000100,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000226,VERA,10000101,MIGRATIONSLOG,1.0,2015-04-01,2025-11-15,in beiden Altsystemen
PTR-00000238,VERA,10000102,MIGRATIONSLOG,1.0,1996-01-01,2025-11-15,in beiden Altsystemen
PTR-00000239,VERA,10000103,PROBABILISTISCH,0.91,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000240,VERA,10000104,MIGRATIONSLOG,1.0,2025-11-01,2025-11-15,in beiden Altsystemen
PTR-00000247,VERA,10000105,MIGRATIONSLOG,1.0,2009-04-01,2025-11-15,in beiden Altsystemen
PTR-00000257,VERA,10000106,PROBABILISTISCH,0.91,2004-03-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000262,VERA,10000107,PROBABILISTISCH,0.88,2004-05-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000263,VERA,10000108,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000264,VERA,10000109,MIGRATIONSLOG,1.0,2019-02-01,2025-11-15,in beiden Altsystemen
PTR-00000265,VERA,10000110,MIGRATIONSLOG,1.0,2002-06-01,2025-11-15,
PTR-00000266,VERA,10000111,MIGRATIONSLOG,1.0,1999-05-01,2025-11-15,
PTR-00000274,VERA,10000112,MIGRATIONSLOG,1.0,2006-12-01,2025-11-15,in beiden Altsystemen
PTR-00000275,VERA,10000113,PROBABILISTISCH,0.9,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000276,VERA,10000114,PROBABILISTISCH,0.87,2017-01-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000280,VERA,10000115,MIGRATIONSLOG,1.0,2015-05-01,2025-11-15,
PTR-00000281,VERA,10000116,MIGRATIONSLOG,1.0,2019-03-01,2025-11-15,
PTR-00000283,VERA,10000117,PROBABILISTISCH,0.91,2013-09-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000291,VERA,10000118,MIGRATIONSLOG,1.0,2016-10-01,2025-11-15,in beiden Altsystemen
PTR-00000293,VERA,10000119,MIGRATIONSLOG,1.0,2006-06-01,2025-11-15,in beiden Altsystemen
PTR-00000299,VERA,10000120,PROBABILISTISCH,0.95,2010-01-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000300,VERA,10000121,PROBABILISTISCH,0.88,2008-09-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000301,VERA,10000122,MIGRATIONSLOG,1.0,2009-11-01,2025-11-15,in beiden Altsystemen
PTR-00000302,VERA,10000123,MIGRATIONSLOG,1.0,2008-03-01,2025-11-15,in beiden Altsystemen
PTR-00000303,VERA,10000124,PROBABILISTISCH,0.92,2011-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000304,VERA,10000125,MIGRATIONSLOG,1.0,2024-04-01,2025-11-15,in beiden Altsystemen
PTR-00000307,VERA,10000126,MIGRATIONSLOG,1.0,2005-11-01,2025-11-15,in beiden Altsystemen
PTR-00000309,VERA,10000127,MIGRATIONSLOG,1.0,2016-12-01,2025-11-15,
PTR-00000315,VERA,10000128,PROBABILISTISCH,0.86,2005-03-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000316,VERA,10000129,PROBABILISTISCH,0.94,2012-09-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000321,VERA,10000130,MIGRATIONSLOG,1.0,2024-06-01,2025-11-15,
PTR-00000322,VERA,10000131,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000324,VERA,10000132,PROBABILISTISCH,0.92,2015-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000327,VERA,10000133,MIGRATIONSLOG,1.0,2017-04-01,2025-11-15,in beiden Altsystemen
PTR-00000328,VERA,10000134,PROBABILISTISCH,0.88,2002-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000329,VERA,10000135,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000330,VERA,10000136,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000331,VERA,10000137,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000332,VERA,10000138,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000339,VERA,10000139,MIGRATIONSLOG,1.0,2004-04-01,2025-11-15,in beiden Altsystemen
PTR-00000340,VERA,10000140,PROBABILISTISCH,0.94,2011-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000341,VERA,10000141,MIGRATIONSLOG,1.0,2025-08-01,2025-11-15,in beiden Altsystemen
PTR-00000343,VERA,10000142,MIGRATIONSLOG,1.0,2014-04-01,2025-11-15,in beiden Altsystemen
PTR-00000344,VERA,10000143,PROBABILISTISCH,0.87,2001-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000345,VERA,10000144,PROBABILISTISCH,0.9,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000355,VERA,10000145,MIGRATIONSLOG,1.0,1988-11-01,2025-11-15,in beiden Altsystemen
PTR-00000356,VERA,10000146,MIGRATIONSLOG,1.0,2011-02-01,2025-11-15,in beiden Altsystemen
PTR-00000357,VERA,10000147,PROBABILISTISCH,0.94,2018-10-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000358,VERA,10000148,MIGRATIONSLOG,1.0,2014-06-01,2025-11-15,
PTR-00000360,VERA,10000149,MIGRATIONSLOG,1.0,2014-07-01,2025-11-15,
PTR-00000361,VERA,10000150,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000362,VERA,10000151,PROBABILISTISCH,0.9,2015-10-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000363,VERA,10000152,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000364,VERA,10000153,MIGRATIONSLOG,1.0,2014-06-01,2025-11-15,in beiden Altsystemen
PTR-00000365,VERA,10000154,MIGRATIONSLOG,1.0,2005-06-01,2025-11-15,in beiden Altsystemen
PTR-00000370,VERA,10000155,MIGRATIONSLOG,1.0,2006-05-01,2025-11-15,in beiden Altsystemen
PTR-00000371,VERA,10000156,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000377,VERA,10000157,MIGRATIONSLOG,1.0,2016-01-01,2025-11-15,
PTR-00000380,VERA,10000158,MIGRATIONSLOG,1.0,2005-06-01,2025-11-15,
PTR-00000381,VERA,10000159,MIGRATIONSLOG,1.0,2014-06-01,2025-11-15,
PTR-00000382,VERA,10000160,MIGRATIONSLOG,1.0,2020-01-01,2025-11-15,
PTR-00000383,VERA,10000161,MIGRATIONSLOG,1.0,2010-10-01,2025-11-15,
PTR-00000391,VERA,10000162,MIGRATIONSLOG,1.0,2018-10-01,2025-11-15,
PTR-00000398,VERA,10000163,MIGRATIONSLOG,1.0,2013-03-01,2025-11-15,in beiden Altsystemen
PTR-00000400,VERA,10000164,MIGRATIONSLOG,1.0,2004-01-01,2025-11-15,in beiden Altsystemen
PTR-00000404,VERA,10000165,MIGRATIONSLOG,1.0,2015-01-01,2025-11-15,in beiden Altsystemen
PTR-00000414,VERA,10000166,MIGRATIONSLOG,1.0,2018-08-01,2025-11-15,
PTR-00000416,VERA,10000167,PROBABILISTISCH,0.87,2002-01-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000417,VERA,10000168,PROBABILISTISCH,0.83,1997-09-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000420,VERA,10000169,MIGRATIONSLOG,1.0,2001-03-01,2025-11-15,in beiden Altsystemen
PTR-00000422,VERA,10000170,MIGRATIONSLOG,1.0,2013-02-01,2025-11-15,in beiden Altsystemen
PTR-00000426,VERA,10000171,PROBABILISTISCH,0.91,1997-02-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000433,VERA,10000172,MIGRATIONSLOG,1.0,2016-09-01,2025-11-15,
PTR-00000434,VERA,10000173,MIGRATIONSLOG,1.0,2008-03-01,2025-11-15,
PTR-00000435,VERA,10000174,MIGRATIONSLOG,1.0,2014-11-01,2025-11-15,in beiden Altsystemen
PTR-00000436,VERA,10000175,MIGRATIONSLOG,1.0,2014-11-01,2025-11-15,
PTR-00000442,VERA,10000176,PROBABILISTISCH,0.95,2008-02-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000443,VERA,10000177,MIGRATIONSLOG,1.0,2006-02-01,2025-11-15,
PTR-00000444,VERA,10000178,MIGRATIONSLOG,1.0,2006-11-01,2025-11-15,
PTR-00000445,VERA,10000179,PROBABILISTISCH,0.82,2005-02-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000446,VERA,10000180,MIGRATIONSLOG,1.0,2013-03-01,2025-11-15,in beiden Altsystemen
PTR-00000447,VERA,10000181,MIGRATIONSLOG,1.0,2006-06-01,2025-11-15,in beiden Altsystemen
PTR-00000448,VERA,10000182,PROBABILISTISCH,0.92,2007-03-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000449,VERA,10000183,MIGRATIONSLOG,1.0,2011-06-01,2025-11-15,in beiden Altsystemen
PTR-00000450,VERA,10000184,MIGRATIONSLOG,1.0,2016-10-01,2025-11-15,in beiden Altsystemen
PTR-00000451,VERA,10000185,MIGRATIONSLOG,1.0,2020-12-01,2025-11-15,in beiden Altsystemen
PTR-00000452,VERA,10000186,MIGRATIONSLOG,1.0,2020-02-01,2025-11-15,in beiden Altsystemen
PTR-00000457,VERA,10000187,MIGRATIONSLOG,1.0,2007-06-01,2025-11-15,in beiden Altsystemen
PTR-00000458,VERA,10000188,PROBABILISTISCH,0.84,2025-05-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000459,VERA,10000189,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000469,VERA,10000190,MIGRATIONSLOG,1.0,2017-07-01,2025-11-15,in beiden Altsystemen
PTR-00000472,VERA,10000191,MIGRATIONSLOG,1.0,2017-12-01,2025-11-15,
PTR-00000473,VERA,10000192,MIGRATIONSLOG,1.0,2019-10-01,2025-11-15,
PTR-00000474,VERA,10000193,MIGRATIONSLOG,1.0,2023-07-01,2025-11-15,
PTR-00000475,VERA,10000194,MIGRATIONSLOG,1.0,2025-11-01,2025-11-15,
PTR-00000476,VERA,10000195,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000478,VERA,10000196,MIGRATIONSLOG,1.0,2021-09-01,2025-11-15,
PTR-00000481,VERA,10000197,MIGRATIONSLOG,1.0,2012-12-01,2025-11-15,in beiden Altsystemen
PTR-00000483,VERA,10000198,MIGRATIONSLOG,1.0,2023-12-01,2025-11-15,in beiden Altsystemen
PTR-00000489,VERA,10000199,MIGRATIONSLOG,1.0,2013-09-01,2025-11-15,in beiden Altsystemen
PTR-00000500,VERA,10000200,PROBABILISTISCH,0.93,2000-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000501,VERA,10000201,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000503,VERA,10000202,MIGRATIONSLOG,1.0,2013-10-01,2025-11-15,in beiden Altsystemen
PTR-00000508,VERA,10000203,PROBABILISTISCH,0.87,2014-07-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000509,VERA,10000204,MIGRATIONSLOG,1.0,2006-05-01,2025-11-15,in beiden Altsystemen
PTR-00000511,VERA,10000205,MIGRATIONSLOG,1.0,2023-08-01,2025-11-15,
PTR-00000514,VERA,10000206,PROBABILISTISCH,0.94,2002-04-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000515,VERA,10000207,MIGRATIONSLOG,1.0,2024-08-01,2025-11-15,in beiden Altsystemen
PTR-00000520,VERA,10000208,MIGRATIONSLOG,1.0,2005-05-01,2025-11-15,in beiden Altsystemen
PTR-00000521,VERA,10000209,MIGRATIONSLOG,1.0,,2025-11-15,in beiden Altsystemen
PTR-00000522,VERA,10000210,MIGRATIONSLOG,1.0,2006-11-01,2025-11-15,in beiden Altsystemen
PTR-00000523,VERA,10000211,MIGRATIONSLOG,1.0,2015-11-01,2025-11-15,in beiden Altsystemen
PTR-00000524,VERA,10000212,PROBABILISTISCH,0.86,2016-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000527,VERA,10000213,PROBABILISTISCH,0.86,2012-02-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000528,VERA,10000214,MIGRATIONSLOG,1.0,2006-04-01,2025-11-15,in beiden Altsystemen
PTR-00000529,VERA,10000215,PROBABILISTISCH,0.91,2025-10-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000533,VERA,10000216,PROBABILISTISCH,0.82,2004-04-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000535,VERA,10000217,MIGRATIONSLOG,1.0,2001-11-01,2025-11-15,in beiden Altsystemen
PTR-00000536,VERA,10000218,PROBABILISTISCH,0.84,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000540,VERA,10000219,MIGRATIONSLOG,1.0,2006-07-01,2025-11-15,
PTR-00000549,VERA,10000220,PROBABILISTISCH,0.94,2009-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000550,VERA,10000221,MIGRATIONSLOG,1.0,2003-09-01,2025-11-15,in beiden Altsystemen
PTR-00000551,VERA,10000222,MIGRATIONSLOG,1.0,2025-09-01,2025-11-15,in beiden Altsystemen
PTR-00000552,VERA,10000223,PROBABILISTISCH,0.89,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000554,VERA,10000224,PROBABILISTISCH,0.95,2002-04-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000555,VERA,10000225,MIGRATIONSLOG,1.0,1994-10-01,2025-11-15,in beiden Altsystemen
PTR-00000567,VERA,10000226,MIGRATIONSLOG,1.0,2023-12-01,2025-11-15,
PTR-00000569,VERA,10000227,MIGRATIONSLOG,1.0,2011-08-01,2025-11-15,in beiden Altsystemen
PTR-00000572,VERA,10000228,MIGRATIONSLOG,1.0,2014-08-01,2025-11-15,in beiden Altsystemen
PTR-00000573,VERA,10000229,MIGRATIONSLOG,1.0,2007-09-01,2025-11-15,in beiden Altsystemen
PTR-00000575,VERA,10000230,MIGRATIONSLOG,1.0,1995-09-01,2025-11-15,
PTR-00000581,VERA,10000231,PROBABILISTISCH,0.9,2017-05-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000583,VERA,10000232,PROBABILISTISCH,0.83,2002-10-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000584,VERA,10000233,MIGRATIONSLOG,1.0,2022-11-01,2025-11-15,in beiden Altsystemen
PTR-00000585,VERA,10000234,PROBABILISTISCH,0.84,,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000586,VERA,10000235,MIGRATIONSLOG,1.0,2014-11-01,2025-11-15,in beiden Altsystemen
PTR-00000589,VERA,10000236,MIGRATIONSLOG,1.0,2004-09-01,2025-11-15,
PTR-00000591,VERA,10000237,PROBABILISTISCH,0.88,2010-11-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000592,VERA,10000238,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000593,VERA,10000239,MIGRATIONSLOG,1.0,,2025-11-15,
PTR-00000595,VERA,10000240,MIGRATIONSLOG,1.0,2011-08-01,2025-11-15,in beiden Altsystemen
PTR-00000596,VERA,10000241,PROBABILISTISCH,0.91,2025-09-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000597,VERA,10000242,PROBABILISTISCH,0.93,2025-10-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
PTR-00000598,VERA,10000243,MIGRATIONSLOG,1.0,2025-03-01,2025-11-15,in beiden Altsystemen
PTR-00000599,VERA,10000244,MIGRATIONSLOG,1.0,1996-01-01,2025-11-15,in beiden Altsystemen
PTR-00000602,VERA,10000245,PROBABILISTISCH,0.91,2022-12-01,2025-11-15,"Dublette zu anderem Altsystem, Schreibweise/Adresse abweichend"
