welle,objekttyp,quellsystem,quell_id,ziel_id,zeitpunkt,ergebnis,meldung
HP-2025-Q2,PARTNER,HAPO,20000502,PTR-00000907,2025-05-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
HP-2025-Q2,PARTNER,HAPO,20000503,PTR-00000909,2025-05-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
HP-2025-Q2,PARTNER,HAPO,20000504,PTR-00000910,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000505,PTR-00000911,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000506,PTR-00000912,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000507,PTR-00000916,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000508,PTR-00000920,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000509,PTR-00000924,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000510,PTR-00000925,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000511,PTR-00000926,2025-05-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
HP-2025-Q2,PARTNER,HAPO,20000512,PTR-00000927,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000513,PTR-00000928,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000514,PTR-00000930,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000515,PTR-00000932,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000516,PTR-00000937,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000517,PTR-00000938,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000518,PTR-00000939,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000519,PTR-00000940,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000520,PTR-00000941,2025-05-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
HP-2025-Q2,PARTNER,HAPO,20000521,PTR-00000945,2025-05-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
HP-2025-Q2,PARTNER,HAPO,20000522,PTR-00000946,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000523,PTR-00000947,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000524,PTR-00000948,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000525,PTR-00000949,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000526,PTR-00000951,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000527,PTR-00000952,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000528,PTR-00000953,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000529,PTR-00000954,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000530,PTR-00000955,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000531,PTR-00000956,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000532,PTR-00000957,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000533,PTR-00000958,2025-05-15,WARN,"Geburtsdatum Platzhalter, Dummy 1900-01-01 gesetzt"
HP-2025-Q2,PARTNER,HAPO,20000534,PTR-00000959,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000535,PTR-00000960,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000536,PTR-00000961,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000537,PTR-00000962,2025-05-15,ERROR,"Adresse nicht parsebar, Partner ohne Adresse angelegt"
HP-2025-Q2,PARTNER,HAPO,20000538,PTR-00000963,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000539,PTR-00000965,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000540,PTR-00000966,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000541,PTR-00000967,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000542,PTR-00000970,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000543,PTR-00000971,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000544,PTR-00000973,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000545,PTR-00000974,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000546,PTR-00000975,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000547,PTR-00000976,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000548,PTR-00000977,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000549,PTR-00000978,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000550,PTR-00000987,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000551,PTR-00000988,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000552,PTR-00000989,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000553,PTR-00000990,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000554,PTR-00000991,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000555,PTR-00000992,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000556,PTR-00000993,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000557,PTR-00000994,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000558,PTR-00000995,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000559,PTR-00000996,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000560,PTR-00001000,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000561,PTR-00000034,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000562,PTR-00000089,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000563,PTR-00000215,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000564,PTR-00000219,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000565,PTR-00000300,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000566,PTR-00000357,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000567,PTR-00000422,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000568,PTR-00000494,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000569,PTR-00000573,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000570,PTR-00000595,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000571,PTR-00000599,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000572,PTR-00000685,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000573,PTR-00000696,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000574,PTR-00000880,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,PARTNER,HAPO,20000575,PTR-00000912,2025-05-15,OK,Partner uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.001-3,VTR-00000101,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.002-9,VTR-00000301,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.003-7,VTR-00000401,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.004-5,VTR-00000503,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.005-0,VTR-00000801,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.006-1,VTR-00000902,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.007-6,VTR-00002003,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.008-4,VTR-00002004,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.009-2,VTR-00002008,2025-05-15,WARN,Praemie mit Rundungsdifferenz (Rappen/Cent) uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.010-0,VTR-00002009,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.011-1,VTR-00002012,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.012-6,VTR-00002014,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.013-4,VTR-00002017,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.014-2,VTR-00002018,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.015-8,VTR-00002021,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.016-3,VTR-00002023,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.017-9,VTR-00002025,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.018-7,VTR-00002026,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.019-5,VTR-00002028,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.020-5,VTR-00002029,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.021-0,VTR-00002030,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.022-1,VTR-00002038,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.023-6,VTR-00002042,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.024-4,VTR-00002043,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.025-2,VTR-00002045,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.026-8,VTR-00002046,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.027-3,VTR-00002048,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.028-9,VTR-00002050,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.029-7,VTR-00002051,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.030-2,VTR-00002052,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.031-8,VTR-00002054,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.032-3,VTR-00002055,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.033-9,VTR-00002057,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.034-7,VTR-00002058,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.035-5,VTR-00002059,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.036-0,VTR-00002063,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.037-1,VTR-00002064,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.038-6,VTR-00002065,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.039-4,VTR-00002066,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.040-3,VTR-00002067,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.041-9,VTR-00002069,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.042-7,VTR-00002074,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.043-5,VTR-00002078,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.044-0,VTR-00002079,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.045-1,VTR-00002085,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.046-6,VTR-00002087,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.047-4,VTR-00002093,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.048-2,VTR-00002094,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.049-8,VTR-00002100,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.050-7,VTR-00002101,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.051-5,VTR-00002103,2025-05-15,WARN,"Bausteincode BST nicht im Zielschema, Feld leer uebernommen"
HP-2025-Q2,VERTRAG,HAPO,40.000.052-0,VTR-00002104,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.053-1,VTR-00002105,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.054-6,VTR-00002107,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.055-4,VTR-00002108,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.056-2,VTR-00002109,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.057-8,VTR-00002113,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.058-3,VTR-00002117,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.059-9,VTR-00002118,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.060-6,VTR-00002121,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.061-4,VTR-00002123,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.062-2,VTR-00002125,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.063-8,VTR-00002126,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.064-3,VTR-00002127,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.065-9,VTR-00002129,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.066-7,VTR-00002131,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.067-5,VTR-00002135,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.068-0,VTR-00002138,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.069-1,VTR-00002142,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.070-9,VTR-00002144,2025-05-15,WARN,Praemie mit Rundungsdifferenz (Rappen/Cent) uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.071-7,VTR-00002145,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.072-5,VTR-00002150,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.073-0,VTR-00002153,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.074-1,VTR-00002157,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.075-6,VTR-00002158,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.076-4,VTR-00002163,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.077-2,VTR-00002168,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.078-8,VTR-00002172,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.079-3,VTR-00002176,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.080-1,VTR-00002180,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.081-6,VTR-00002183,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.082-4,VTR-00002184,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.083-2,VTR-00002185,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.084-8,VTR-00002186,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.085-3,VTR-00002187,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.086-9,VTR-00002188,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.087-7,VTR-00002190,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.088-5,VTR-00002191,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.089-0,VTR-00002192,2025-05-15,WARN,Praemie mit Rundungsdifferenz (Rappen/Cent) uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.090-4,VTR-00002193,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.091-2,VTR-00002196,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.092-8,VTR-00002198,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.093-3,VTR-00002201,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.094-9,VTR-00002206,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.095-7,VTR-00002207,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.096-5,VTR-00002208,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.097-0,VTR-00002210,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.098-1,VTR-00002213,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.099-6,VTR-00002214,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.100-7,VTR-00002216,2025-05-15,WARN,"Bausteincode BST nicht im Zielschema, Feld leer uebernommen"
HP-2025-Q2,VERTRAG,HAPO,40.000.101-5,VTR-00002220,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.102-0,VTR-00002221,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.103-1,VTR-00002225,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.104-6,VTR-00002226,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.105-4,VTR-00002227,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.106-2,VTR-00002229,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.107-8,VTR-00002230,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.108-3,VTR-00002231,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.109-9,VTR-00002232,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.110-6,VTR-00002233,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.111-4,VTR-00002236,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.112-2,VTR-00002237,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.113-8,VTR-00002240,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.114-3,VTR-00002243,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.115-9,VTR-00002244,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.116-7,VTR-00002245,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.117-5,VTR-00002248,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.118-0,VTR-00002249,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.119-1,VTR-00002250,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.120-9,VTR-00002251,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.121-7,VTR-00002252,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.122-5,VTR-00002254,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.123-0,VTR-00002255,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.124-1,VTR-00002257,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.125-6,VTR-00002259,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.126-4,VTR-00002260,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.127-2,VTR-00002262,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.128-8,VTR-00002263,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.129-3,VTR-00002270,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.130-1,VTR-00002272,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.131-6,VTR-00002273,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.132-4,VTR-00002279,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.133-2,VTR-00002280,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.134-8,VTR-00002283,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.135-3,VTR-00002286,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.136-9,VTR-00002289,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.137-7,VTR-00002290,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.138-5,VTR-00002291,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.139-0,VTR-00002292,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.140-4,VTR-00002296,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.141-2,VTR-00002301,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.142-8,VTR-00002302,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.143-3,VTR-00002304,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.144-9,VTR-00002306,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.145-7,VTR-00002308,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.146-5,VTR-00002311,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.147-0,VTR-00002315,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.148-1,VTR-00002321,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.149-6,VTR-00002323,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.150-8,VTR-00002324,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.151-3,VTR-00002325,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.152-9,VTR-00002326,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.153-7,VTR-00002328,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.154-5,VTR-00002330,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.155-0,VTR-00002332,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.156-1,VTR-00002333,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.157-6,VTR-00002340,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.158-4,VTR-00002343,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.159-2,VTR-00002348,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.160-0,VTR-00002350,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.161-1,VTR-00002353,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.162-6,VTR-00002354,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.163-4,VTR-00002355,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.164-2,VTR-00002357,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.165-8,VTR-00002358,2025-05-15,OK,Vertrag uebernommen
HP-2025-Q2,VERTRAG,HAPO,40.000.166-3,VTR-00002362,2025-05-15,OK,Vertrag uebernommen
