curated_id,quellsystem,quell_id,match_methode,match_score,gueltig_von,gueltig_bis,bemerkung
VTR-00002337,MINT,94aeb219-6153-4486-b36a-7f55fca24b8f,DIREKT,1.0,2025-08-25,,
VTR-00002338,MINT,ac78d3b8-2a0c-41b3-8e0e-48ad52bccdc1,DIREKT,1.0,2024-12-31,,
VTR-00002339,MINT,5b7c355c-84e2-452a-934d-7fffbebe1df5,DIREKT,1.0,2025-05-25,,
VTR-00002340,MINT,a0e5e12d-4a00-4279-bb66-5128c060ce03,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002341,MINT,ff96169a-70ec-49d5-a6fd-859c770e3cfc,DIREKT,1.0,2025-11-11,,
VTR-00002342,MINT,0c738ab9-48af-456b-8088-ebff007d447b,DIREKT,1.0,2021-10-30,,
VTR-00002343,MINT,88cf6c14-c119-4468-8bb4-03f4e68bf3c8,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002344,MINT,551ea72c-074f-48cc-89b0-1ab4dcc7d1c3,DIREKT,1.0,2024-11-12,,
VTR-00002345,MINT,fdad23ad-3ea8-4175-af1e-e8f68a3157de,DIREKT,1.0,2023-01-25,,
VTR-00002346,MINT,eb2c2f39-036d-45db-839a-99265cf0ed08,DIREKT,1.0,2024-12-30,,
VTR-00002347,MINT,f1a924de-567f-4c04-9c33-0c68c61f9bab,DIREKT,1.0,2025-11-26,,
VTR-00002348,MINT,68a53eba-3b2e-423f-8c89-5977df19e5b8,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002349,MINT,62fc0d73-f5fe-4040-95e8-550639316f30,DIREKT,1.0,2025-03-14,,
VTR-00002350,MINT,f64ab1c4-7a6f-4eb4-8669-e1e9700d4dff,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002351,MINT,8f3d95b8-cc6d-4da4-8feb-51d8d37935b6,DIREKT,1.0,2024-01-09,,
VTR-00002352,MINT,f386f77d-fd3d-4715-b824-18ac8295d642,DIREKT,1.0,2025-09-20,,
VTR-00002353,MINT,7f400299-a64a-418e-baf9-fb7d29a30a88,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002354,MINT,4e66e2f7-af75-438b-a84f-5153843b8e79,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002355,MINT,667d2bc9-1632-425f-a172-896dc9233529,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002356,MINT,2792afb5-9690-4711-be85-497d9f7b3fc9,DIREKT,1.0,2022-04-24,,
VTR-00002357,MINT,24c69409-4955-4718-9d86-12622a623f80,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002358,MINT,8b149769-f8d4-4c0a-98f1-4e752930c174,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002359,MINT,3a60242f-eb10-47d9-808b-688a2d37c8fe,DIREKT,1.0,2023-06-10,,
VTR-00002360,MINT,cc8c8bb2-3127-4891-a6d4-f0836bea070d,DIREKT,1.0,2023-11-06,,
VTR-00002361,MINT,9bb8f8ed-37a3-4c3d-940a-be09715d47b1,DIREKT,1.0,2025-10-28,,
VTR-00002362,MINT,d80def41-5f2e-420f-92e2-3292d2b60195,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002363,MINT,34e545bc-ed04-4496-8e1d-7d593442cbdc,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002364,MINT,90eb3f7e-c57a-4ae3-acf9-155afe80080f,DIREKT,1.0,2025-10-24,,
VTR-00002365,MINT,6c83c19d-9e26-4aa4-b43c-df89fa84035e,DIREKT,1.0,2021-03-29,,
VTR-00002366,MINT,309a91c8-b3ff-4baa-bc80-49d9f81908dd,DIREKT,1.0,2025-05-19,,
VTR-00002367,MINT,3e5342bc-d30c-46d4-847d-fd206f9045f8,DIREKT,1.0,2021-03-16,,
VTR-00002368,MINT,729977ff-72db-4050-bdbc-20b952c5fdbd,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002369,MINT,e225090b-5e55-4524-94b7-4bc0c5997563,DIREKT,1.0,2024-12-22,,
VTR-00002370,MINT,533f0cd7-cbba-4ee7-81a1-103df4730f56,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002371,MINT,27ed81fa-3eb6-4282-a66c-f4a9a2678509,DIREKT,1.0,2024-09-18,,
VTR-00002372,MINT,812e7a3d-bc3e-448e-85b4-a1b8d1017fd6,DIREKT,1.0,2025-11-12,,
VTR-00002373,MINT,98874150-2546-414c-8c4d-282422f3ccd9,DIREKT,1.0,2024-12-25,,
VTR-00002374,MINT,5d23c33d-7548-4dcb-9214-8d953b4c05d3,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002375,MINT,cc8c3813-07ef-41f5-89eb-88afa85bfdde,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002376,MINT,786d8366-d59e-4c60-bf1f-0c41dd250c5a,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002377,MINT,26a578f3-ceec-4097-bf9a-2a046f3c9db2,DIREKT,1.0,2025-08-06,,
VTR-00002378,MINT,20a1793a-e514-4366-91b4-fa797332fe49,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002379,MINT,7014a492-2e2e-476a-8e85-1f1dda74fd77,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002380,MINT,ae407b21-e8a2-4c75-b4bb-055caefc25fe,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002381,MINT,e54a4fa5-14b3-4d4c-869d-d4473c8a5a0f,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002382,MINT,29a2f5b9-4656-4c74-9c6e-ecbcc7ee7e1d,DIREKT,1.0,2023-12-06,,
VTR-00002383,MINT,ddbc0203-d130-4189-834a-d4fc3ad0059c,DIREKT,1.0,2023-09-28,,
VTR-00002384,MINT,4046240d-94da-4f89-a3ad-452b182df558,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002385,MINT,d50ad33b-8b9d-49ff-b617-6ee96b691454,DIREKT,1.0,2024-11-30,,
VTR-00002386,MINT,7b42d9f1-1ff9-4b37-b37d-46f59a90e75f,DIREKT,1.0,2025-05-03,,
VTR-00002387,MINT,af3c716f-cf53-4321-9fa6-89ecefae2f6c,DIREKT,1.0,2024-12-10,,
VTR-00002388,MINT,61c9140c-21f1-4914-a180-7ffb848f8649,DIREKT,1.0,2025-11-19,,
VTR-00002389,MINT,00ff552b-60f7-41a0-96b8-041ff6a2c684,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002390,MINT,32ee33a8-333c-4c6b-a4c4-2ad8196f4089,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002391,MINT,545b792c-1d32-441a-b0e6-0c6d162406e7,DIREKT,1.0,2025-02-26,,
VTR-00002392,MINT,f093158b-6cda-47dc-9dd5-daddcd36ae21,DIREKT,1.0,2025-04-11,,
VTR-00002393,MINT,57a47574-137e-43aa-bca9-1efbb57c17c9,DIREKT,1.0,2025-09-26,,
VTR-00002394,MINT,4e2ca4be-2132-415d-a425-cfd45a522922,DIREKT,1.0,2021-09-03,,
VTR-00002395,MINT,107531bb-80f2-4348-b820-803146cde533,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002396,MINT,679368bd-f0e5-4969-af2e-86b4c1bb1e55,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002397,MINT,0d9ab658-8dbd-4dac-8876-22861bffd5b0,DIREKT,1.0,2021-01-14,,
VTR-00002398,MINT,03c971c1-5ba0-469a-9a5c-547ddd276a7c,DIREKT,1.0,2023-05-17,,
VTR-00002399,MINT,7a02d162-5acb-43db-9690-11734c1d4164,DIREKT,1.0,2025-10-23,,
VTR-00002400,MINT,c392a674-d27f-4d6c-80aa-e59db86d67df,DIREKT,1.0,2025-09-28,,
VTR-00002401,MINT,8e7af955-496f-4ca1-ac0f-0c287af07e29,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002402,MINT,80af9a6f-7f20-41a9-8a3c-fe009591ad2a,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002403,MINT,10210dfb-103c-4417-9ab2-8744f64fd461,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002404,MINT,212769dd-c96a-4d39-8a0d-f2cb9aee51db,DIREKT,1.0,2023-01-29,,
VTR-00002405,MINT,644d618f-060f-408d-93fc-85c0af81f85a,DIREKT,1.0,2022-05-20,,
VTR-00002406,MINT,f16de4bb-443c-4537-a86b-555fdb7011ed,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002407,MINT,8dcbe845-5e68-4e5f-a884-d901b54c49ec,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002408,MINT,de6a8b81-e5e2-4a59-8ae2-714bf23b767a,DIREKT,1.0,2022-11-22,,
VTR-00002409,MINT,d35b9e30-607b-48bb-ac53-72ff5652ca8b,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002410,MINT,5c4138b5-b183-4f1c-9b45-a91217520fba,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002411,MINT,64a7bbef-ac4a-4a31-887a-3368bd821b48,DIREKT,1.0,2025-08-18,,
VTR-00002412,MINT,4bc70f40-9eb5-4782-8613-fe08e94623f3,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002413,MINT,cfa73c6c-91c4-4b63-bfd8-323eb6b43679,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002414,MINT,0b28c3a9-d3e9-4a2b-ae82-e9bac69eaf56,DIREKT,1.0,2023-05-10,,
VTR-00002415,MINT,f16a1257-3a6c-412f-9e37-204321551cf9,DIREKT,1.0,2022-03-25,,
VTR-00002416,MINT,5a8f36fe-bddd-4770-88d5-1a96ee5106e0,DIREKT,1.0,2022-05-31,,
VTR-00002417,MINT,5da7839a-0732-4f7e-a00b-4fe34a243596,DIREKT,1.0,2025-01-01,,
VTR-00002418,MINT,35c3bddb-567b-4656-8e68-8a89efd65337,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002419,MINT,0ab69361-392d-41a2-81c6-503a14a18223,DIREKT,1.0,2021-12-06,,
VTR-00002420,MINT,33235a6d-6ad1-4ce9-91de-555798ea7d4c,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002421,MINT,308b13fa-aed2-4422-bacf-301f2cdad917,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002422,MINT,8b733e6b-fcd5-4b3e-af0a-f957c2299e6e,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002423,MINT,f5ef0447-db0b-4a3a-b24c-64cbdad093e1,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002424,MINT,6bf7f1b9-b283-4b1a-ad51-e7365efa022f,DIREKT,1.0,2022-07-28,,
VTR-00002425,MINT,b3a620c4-49a6-4d7c-b383-3e16ffd49444,DIREKT,1.0,2021-10-23,,
VTR-00002426,MINT,2972b0cd-6749-4b2d-be92-f5c4a9972f68,DIREKT,1.0,2024-12-08,,
VTR-00002427,MINT,7704da2b-5c26-4d31-ba9a-ce8a11588dc9,DIREKT,1.0,2025-11-27,,
VTR-00002428,MINT,a7efb6b0-06e4-42dc-9244-c5ccc233aa61,DIREKT,1.0,2025-01-08,,
VTR-00002429,MINT,083566b2-91be-4fd2-9f69-9db9af2516bb,DIREKT,1.0,2025-11-26,,
VTR-00002430,MINT,bada1189-53c9-4fbf-aa2f-547db66a86c9,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002431,MINT,ab3bab1c-ff2c-4d6a-b5cb-8821577c424f,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002432,MINT,c43b71ed-87a9-4dfe-934c-9899f75563c5,DIREKT,1.0,2021-12-20,,
VTR-00002433,MINT,409ae0be-f15a-46e6-a68f-20145fc6a4c1,DIREKT,1.0,2023-09-26,,
VTR-00002434,MINT,fdd2943c-3634-4add-b405-5d55f20c122a,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002435,MINT,e04b1e92-c668-454d-9833-c63a8ba42136,DIREKT,1.0,2025-01-16,,
VTR-00002436,MINT,ee621ce4-55c2-412c-8f92-63d45d569e6d,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002437,MINT,297ad7f3-6797-4d64-bd9d-00610853e541,DIREKT,1.0,2025-09-29,,
VTR-00002438,MINT,3837a566-a28e-4641-a256-f815cb1b5aa8,DIREKT,1.0,2025-10-23,,
VTR-00002439,MINT,32aad27f-e5c8-4c7f-a044-4e496b0b8911,DIREKT,1.0,2025-01-06,,
VTR-00002440,MINT,eb623bc1-9ee6-42a8-8f4b-d04fb197a90b,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002441,MINT,870c5534-cfd2-4b42-a114-3b19ab5e73c2,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002442,MINT,82df08e9-125f-4611-bae0-b97e53447251,DIREKT,1.0,2024-12-28,,
VTR-00002443,MINT,86f18f70-fe24-4bcc-a459-b45b677201aa,DIREKT,1.0,2023-02-06,,
VTR-00002444,MINT,be7603ca-65db-4015-8f2e-17bd8fb0c863,DIREKT,1.0,2023-11-12,,
VTR-00002445,MINT,9042ca3c-b965-448b-9f88-4ded0238ab2a,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002446,MINT,f2db2b8b-b5e6-443c-b053-0be4ae9d45e7,DIREKT,1.0,2025-11-17,,
VTR-00002447,MINT,080f48c8-c2d4-4a1a-9ef2-107bb696af0f,DIREKT,1.0,2021-10-27,,
VTR-00002448,MINT,0f6f8d4a-8018-438f-8fac-4fab2bf0150c,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002449,MINT,acb6a3ec-e821-473d-afe1-c1c867bb2044,DIREKT,1.0,2023-10-16,,
VTR-00002450,MINT,277761f9-b3db-43ea-8ba3-3b45af806984,DIREKT,1.0,2025-07-12,,
VTR-00002451,MINT,97425ae0-7f9c-4b28-b1df-4243396043b5,DIREKT,1.0,2025-05-31,,
VTR-00002452,MINT,848d044f-fea6-4886-b091-f6787b457692,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002453,MINT,e803c69d-146e-4c57-bc33-086493810d1c,DIREKT,1.0,2022-03-13,,
VTR-00002454,MINT,d714b816-13a1-4304-9a56-c602fa3e8090,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002455,MINT,774bdd88-cec4-4b19-a2d7-ea51db40d799,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002456,MINT,c7671075-f4ba-4d9c-b96c-0ba47f7b2924,DIREKT,1.0,2025-06-09,,
VTR-00002457,MINT,8eb3c101-a000-478c-ba5e-ef47c3bac4dc,DIREKT,1.0,2025-02-22,,
VTR-00002458,MINT,2a5a12e7-c6a8-4de0-bc09-eaa4c620429e,DIREKT,1.0,2021-05-28,,
VTR-00002459,MINT,86117441-7425-40a4-b7e4-7b5521e2a2c7,DIREKT,1.0,2021-08-24,,
VTR-00002460,MINT,1ecda9d4-fe88-4de2-9aa5-efaf98ef747d,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002461,MINT,a473cb1c-163d-460b-b906-197bdd9c1544,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002462,MINT,f195f2d5-8a4a-4a7c-a306-4cd12add3ee2,DIREKT,1.0,2025-06-26,,
VTR-00002463,MINT,57ae4e47-df91-4a9a-8c03-f705363794b5,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002464,MINT,3caaebb6-2b5c-420c-b84b-7ac31c33aa80,DIREKT,1.0,2024-06-07,,
VTR-00002465,MINT,5b5cea66-7152-44b3-8e2c-cef912f4aeca,DIREKT,1.0,2021-10-21,,
VTR-00002466,MINT,e8e4e63c-c164-4391-8dd5-16b832e9a176,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002467,MINT,ea16ec1a-0420-40b3-a468-bc908bf7a6bd,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002468,MINT,1782a8fa-86df-4418-8393-8f9911b856a1,DIREKT,1.0,2021-06-26,,
VTR-00002469,MINT,808bcd8e-439f-4c16-8261-9f5a9d3af8ef,DIREKT,1.0,2025-04-15,,
VTR-00002470,MINT,4e9bbe25-ef39-481a-ac39-7849ddf695cd,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002471,MINT,32f801a2-dcbc-4bb7-80b4-a9d0f22326fe,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002472,MINT,0b11233a-fff2-4406-b3f1-c3ca5eb59404,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002473,MINT,70ebd511-f452-4df4-9d56-678f0ffa0262,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002474,MINT,a37b8529-624e-45d5-a0b4-590a9052791e,DIREKT,1.0,2025-10-22,,
VTR-00002475,MINT,10f3719f-6b7e-466e-940a-f4e1dc7f7f29,DIREKT,1.0,2025-01-28,,
VTR-00002476,MINT,184ae5c8-8582-4545-8809-de7e384cc63b,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002477,MINT,3aba382d-d8f7-4286-819d-748380785ddf,DIREKT,1.0,2025-07-11,,
VTR-00002478,MINT,531c1bef-7d9a-4233-b7ad-0f4c50133c46,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002479,MINT,1ebcfdbc-d013-4cfd-895c-67a318388954,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002480,MINT,eb47b185-5e15-4a37-a0a6-bacb0182690f,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002481,MINT,befe80fc-1194-4b6d-ad1b-1e654b760a08,DIREKT,1.0,2025-07-07,,
VTR-00002482,MINT,99fa0388-3d81-402b-888f-fb9fc801a0ea,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002483,MINT,e9ca59fa-e60d-4f15-b0e3-e91ff23dd3e0,DIREKT,1.0,2023-01-31,,
VTR-00002484,MINT,6bbdec46-c337-4da9-b408-35efd526d3bc,DIREKT,1.0,2022-12-28,,
VTR-00002485,MINT,ca08633e-f333-432e-93d1-4d3c0d1742e7,DIREKT,1.0,2025-01-10,,
VTR-00002486,MINT,494c23ec-deb4-4b38-b709-6707f2f8704e,DIREKT,1.0,2021-06-23,,
VTR-00002487,MINT,63cc4a02-6e85-4b7e-a7f7-0d4652aaba91,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002488,MINT,a7b88cdd-4694-4797-a35d-abab69062651,DIREKT,1.0,2025-10-23,,
VTR-00002489,MINT,5bc4c545-cd7f-4f01-8cd5-493ca7e70d37,DIREKT,1.0,2025-07-29,,
VTR-00002490,MINT,c568cc12-2f36-43d1-987d-7e40c7a5619d,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002491,MINT,4d570b5e-b5c2-48a4-a7ad-a094f9b29819,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002492,MINT,7c342b92-422d-4997-87e6-94104591660e,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002493,MINT,813f9885-26ea-4a71-8442-426221a07f77,DIREKT,1.0,2025-06-24,,
VTR-00002494,MINT,6fc86fb5-be39-4562-9437-4f1e1b6ad3aa,DIREKT,1.0,2025-09-13,,
VTR-00002495,MINT,007c4a20-56e2-46dc-be82-28b6667e7b2f,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002496,MINT,d7dae585-994b-4fda-9e43-1a8ac6f3e2d6,DIREKT,1.0,2022-07-08,,
VTR-00002497,MINT,2cfc82d5-d302-4146-90cf-0250fdb81655,DIREKT,1.0,2024-07-27,,
VTR-00002498,MINT,eceeda9e-702e-4eda-bfc5-11745f993cb1,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002499,MINT,1c11eec0-eb0c-412f-8917-161c3f1f98b6,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002500,MINT,7db3aa02-73fa-4e24-9b88-d3275bd7a990,DIREKT,1.0,2025-01-06,,
VTR-00002501,MINT,09c8f1a6-b974-4944-8058-7f3a1b17add0,DIREKT,1.0,2025-07-11,,
VTR-00002502,MINT,a9c4a155-337d-4d07-bcf9-af545c1601ff,DIREKT,1.0,2024-03-23,,
VTR-00002503,MINT,271cc660-23e0-46b2-9da7-f72788bd8b66,DIREKT,1.0,2025-10-28,,
VTR-00002504,MINT,cb6ff2bb-d808-4b5c-8ef0-ac0505356425,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002505,MINT,492baf65-fad0-48f3-b6b6-7fbdab8e491d,DIREKT,1.0,2025-04-01,,
VTR-00002506,MINT,b1cc7dda-f48d-4fd7-81cc-9eee8663e228,DIREKT,1.0,2024-04-17,,
VTR-00002507,MINT,c3fe7d9e-f607-4d14-bd00-9b023293e53a,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002508,MINT,da9cec18-982a-4a0d-8abf-6ca3aa0fded0,DIREKT,1.0,2023-04-06,,
VTR-00002509,MINT,a26e146d-7830-40c6-9ff2-5c1be4d67b3e,DIREKT,1.0,2025-08-27,,
VTR-00002510,MINT,48e7e0a6-de17-4b95-bb70-88e43cbcf3b9,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002511,MINT,06efb942-704a-4698-94b5-79ae4ea62de9,DIREKT,1.0,2022-10-09,,
VTR-00002512,MINT,1c00e3c2-c304-4f40-b171-694203d8f1ba,DIREKT,1.0,2023-04-19,,
VTR-00002513,MINT,a3667606-4d56-43d5-8742-cba7d5641d5b,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002514,MINT,ba99e79f-ef9a-45cb-aaa3-5b85066d2962,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002515,MINT,0933d30d-37eb-4344-8537-c96c185baf82,DIREKT,1.0,2025-11-12,,
VTR-00002516,MINT,26efebc0-85c0-4ee6-bc38-f6fe3c1c4067,DIREKT,1.0,2024-05-29,,
VTR-00002517,MINT,8a6b7685-dcaa-4974-9e0f-edd39ec695a4,DIREKT,1.0,2025-10-20,,
VTR-00002518,MINT,6a1f4596-1c66-4748-bf7f-50c03f174d31,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002519,MINT,319a0749-294c-4b05-8573-6e4686208beb,DIREKT,1.0,2022-07-26,,
VTR-00002520,MINT,b5cdb000-6529-47d8-a5e8-8f065cd0041c,DIREKT,1.0,2025-04-18,,
VTR-00002521,MINT,bd1c22a6-fa1a-4c92-8fc8-a1dc8db638d1,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002522,MINT,01d8c685-96dd-4e1d-ab7d-52509a00b1f6,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002523,MINT,4bae5b6c-0f92-49e3-89ee-f71c4f671ef1,DIREKT,1.0,2025-05-25,,
VTR-00002524,MINT,a665da2b-3aac-4102-b83e-08a55be5c0b2,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002525,MINT,39a536f7-be4d-43b0-8270-60dcf76f3306,DIREKT,1.0,2024-11-23,,
VTR-00002526,MINT,a4d468fb-9e65-44f1-9903-fb05f72d666f,DIREKT,1.0,2024-10-03,,
VTR-00002527,MINT,f4956e87-e282-4aca-9650-6cd33d1142b4,DIREKT,1.0,2021-11-09,,
VTR-00002528,MINT,386ac744-30d5-4c80-8961-812fabfc79b6,DIREKT,1.0,2021-05-26,,
VTR-00002529,MINT,7a4b5edc-b72f-4364-8251-4f3de45e68ae,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002530,MINT,7a1c4cbf-135d-4790-bd19-296e623247b5,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002531,MINT,b1954f88-8f80-43e2-8f3e-b4c1b996009c,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002532,MINT,444fe1bf-578a-4512-bd99-e0b6018f9b95,DIREKT,1.0,2024-09-17,,
VTR-00002533,MINT,0810dd71-784c-4a21-b289-5c1c5849631f,DIREKT,1.0,2021-01-19,,
VTR-00002534,MINT,5fa8e9d6-b61f-49df-92cc-35717c53bd7b,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002535,MINT,e5f2de3d-25f7-43f3-8c62-9c1811c70990,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002536,MINT,53fba23d-6dd2-4b9c-a285-c4aad10f0139,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002537,MINT,ad896eae-cf16-4eee-9232-bf752a4a243c,DIREKT,1.0,2024-10-20,,
VTR-00002538,MINT,7378001e-b924-4c94-954e-0832de81172c,DIREKT,1.0,2023-12-25,,
VTR-00002539,MINT,839ff267-c334-45ae-a718-75a1433f2499,DIREKT,1.0,2023-08-18,,
VTR-00002540,MINT,993f2c36-b13e-44ca-81f9-cf3aaf9eeba6,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002541,MINT,16ee01f8-f0cf-4711-bac5-36dc64aa3c5f,DIREKT,1.0,2024-07-29,,
VTR-00002542,MINT,29d54565-4ed1-4f37-a2ee-0c53b8c7f392,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002543,MINT,fa72722b-dad7-459b-b3d2-444e6fab55f0,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002544,MINT,52a0df93-4287-48c2-9cb0-61fd0170d265,DIREKT,1.0,2023-09-25,,
VTR-00002545,MINT,7339b402-4fcc-4e75-9208-63315f1c3dbb,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002546,MINT,afebff48-9b49-4f9b-90d4-a3147926f1c5,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002547,MINT,fa7e70be-ead3-4d1c-8510-4797d12bbfaa,DIREKT,1.0,2021-04-21,,
VTR-00002548,MINT,0f00ee77-bad1-45d4-a80a-ecf56bdc4782,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002549,MINT,7be7f119-8b99-443c-8fd5-f382633975b9,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002550,MINT,17c6b46b-1b7e-4eb1-afb2-66f89d5cdf08,DIREKT,1.0,2023-09-16,,
VTR-00002551,MINT,d51a49c1-8373-4dc3-b239-065f9d0dc7f3,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002552,MINT,b4f0e6c7-efc1-45d7-a3a9-10268bde88a6,DIREKT,1.0,2025-03-06,,
VTR-00002553,MINT,76e3ed4b-95ca-4e4a-91f1-99abac20296a,DIREKT,1.0,2025-04-20,,
VTR-00002554,MINT,291c916a-6670-4a50-b4c7-2ed956e4e7b0,DIREKT,1.0,2025-03-12,,
VTR-00002555,MINT,5cf0e4fe-f2e1-4601-89d0-ff5bbd56428d,DIREKT,1.0,2024-08-26,,
VTR-00002556,MINT,170ce595-6f57-44a4-8611-caea0366815d,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002557,MINT,8cad8a28-36c2-4ea6-a61d-9a856c35b862,MIGRATIONSLOG,1.0,2025-05-15,,migriert
VTR-00002558,MINT,4eecd115-763f-4f00-8f94-952048d8fdc6,DIREKT,1.0,2022-10-07,,
VTR-00002559,MINT,d62d57b1-48de-4c80-959d-fe1b64b37046,DIREKT,1.0,2025-05-28,,
VTR-00002560,MINT,eebd8878-287b-41d4-91cb-47dfc53c087d,MIGRATIONSLOG,1.0,2025-05-15,,migriert
